V1,V2,V3,V4,V5,V6,V7,V8,V9
0.4676982427,0.7121483446,0.738108909,0.0595881541,0.7954308181,0.6698055002,0.3415230596,0.0781995507,0.923365992
0.2368866967,0.113209964,0.3365333423,0.8870797942,0.878060515,0.4141584795,0.9875591737,0.9863820078,0.0900237404
0.5708543528,0.8388795231,0.0994419216,0.6914970099,0.8628964941,0.034315866,0.1314771397,0.3737890224,0.2857795581
0.4892242735,0.5627786065,0.0900039272,0.1398124031,0.9954110831,0.9659211852,0.8020890965,0.0859069403,0.8315679401
0.7552554621,0.6088562396,0.6230104337,0.9515936526,0.1646437589,0.8974757814,0.3173754606,0.7149578917,0.0754461829
0.9649367719,0.8824283453,0.6118430784,0.8245398316,0.5152917884,0.7894267712,0.7746091001,0.7439374547,0.2096909643
0.9367762308,0.1063385736,0.8810554366,0.752946621,0.7886936953,0.7582123063,0.2926014748,0.7173801668,0.7580171314
0.7273350945,0.685207902,0.7530831238,0.3646046759,0.7577300956,0.0995402224,0.5683146908,0.7542113704,0.556305283
0.934553005,0.7123949332,0.5818769676,0.1273913891,0.7583273733,0.2803562211,0.7356875872,0.3036819256,0.2061758128
0.1636374767,0.4760311621,0.2392901236,0.8107251371,0.294132896,0.461164346,0.9270144445,0.0678974609,0.5842354882
0.9763682657,0.9675755901,0.4010986767,0.1392420232,0.9024645153,0.67888077,0.12128189,0.0176356414,0.0161010264
0.5023709822,0.8500557898,0.5042271605,0.411908994,0.8638322691,0.1320850328,0.7086242342,0.7884393481,0.9906999178
0.451855829,0.4455338051,0.0715359757,0.3449742291,0.3847881611,0.7771873893,0.4937842379,0.2817013408,0.879423189
0.7037441249,0.2446626215,0.2673856725,0.9777709874,0.0745449581,0.5394997897,0.4098854312,0.4430272365,0.4950126563
0.4683972085,0.3494700128,0.4980653257,0.2139624129,0.4689035949,0.7240034598,0.7504949209,0.555441851,0.6020587189
0.6094766916,0.0952570103,0.7110466147,0.9653478714,0.1088202554,0.4686461051,0.5224707345,0.8996415711,0.6393866048
0.3534885854,0.8381172335,0.3389065019,0.4051169376,0.649142311,0.5754327136,0.4390463112,0.2840934137,0.9442740541
0.5723626444,0.0833858084,0.2096240751,0.9501868999,0.4372547895,0.3553170734,0.8912031434,0.044096713,0.0387092836
0.3472693691,0.6099213739,0.8082092719,0.5929455929,0.3136590656,0.1151319474,0.9531407785,0.5218609227,0.0035111043
0.2575573286,0.5115980639,0.7751810504,0.8760147225,0.2783868986,0.7551086643,0.2407389048,0.5078072501,0.5227619973
0.8703813856,0.2394859826,0.8366907872,0.6284492277,0.218103244,0.7572936101,0.7264793557,0.9440152335,0.8897966375
0.3186694523,0.9611096382,0.6262453166,0.2355058375,0.2929145445,0.2459293974,0.5832627506,0.6248993916,0.036788095
0.505913242,0.0777709431,0.99757366,0.2055082279,0.4023244579,0.1170513062,0.3840735005,0.9274328344,0.6379679025
0.8395981488,0.7791471737,0.6866275507,0.6821085897,0.829419838,0.5308168232,0.9754561887,0.8900818082,0.1512829494
0.0452720481,0.7513243295,0.0069625874,0.9363409199,0.5375169334,0.2643380901,0.5496663589,0.8906750428,0.78153238
0.0106981876,0.0677679568,0.8143156983,0.2238023416,0.449614594,0.6113653684,0.7763159066,0.2828334516,0.9476291423
0.2388544357,0.5646703958,0.0953970738,0.7289480742,0.9784140894,0.1680683878,0.7809823069,0.5191585515,0.6230763649
0.096941015,0.3300368234,0.9207627443,0.9353347952,0.7806163661,0.0633918326,0.7268918836,0.3010814134,0.3089141741
0.8948074076,0.8124428988,0.2454227523,0.4714912146,0.1232304291,0.7942507372,0.0448299753,0.9446209355,0.4103132887
0.2761932563,0.8842687453,0.356578694,0.0474236084,0.4820791567,0.7415609083,0.4657612788,0.0618443466,0.1154937905
0.3719705194,0.2606423334,0.9852931099,0.8387585164,0.7308082171,0.0249575519,0.0606281292,0.8010123221,0.4268935686
0.5855868435,0.8446790206,0.0683634742,0.1173121794,0.8613549655,0.5998916314,0.5185149829,0.8073020894,0.7577654938
0.1775559045,0.0147822725,0.2509208166,0.9189896202,0.0593057296,0.9077201788,0.1182026712,0.8437750395,0.5594244327
0.1903038202,0.4818414925,0.665043707,0.1524350648,0.1313307227,0.9873270497,0.0453165509,0.9306416474,0.5462090147
0.3314097766,0.5089403708,0.2683772924,0.9489673181,0.3926775812,0.0042836231,0.3190913778,0.2604339081,0.0865421661
0.983418734,0.823598413,0.2124587668,0.8960156327,0.6632822361,0.3347191147,0.4478832085,0.303452421,0.4228695657
0.0177815149,0.4106536568,0.0301896841,0.2986262636,0.1407102419,0.4263216776,0.9928572625,0.0465987076,0.8215565486
0.4739631829,0.5849439946,0.10417637,0.2103613508,0.5819234066,0.2701730628,0.0701010902,0.3719667285,0.0712635191
0.2493553716,0.5341294885,0.6008634963,0.912431296,0.7450357389,0.1855098221,0.7747420501,0.2256728115,0.1492516836
0.3732945921,0.1261344973,0.121718748,0.1750743897,0.3496012934,0.2370322081,0.769584907,0.9717956849,0.1681973413
0.6334917364,0.8098474659,0.8339728215,0.3154642114,0.7473263966,0.6576595644,0.7166113092,0.2351342216,0.0864679152
0.5792954254,0.7705148298,0.1586422562,0.3210073668,0.8305634074,0.205985738,0.2535673631,0.2404293711,0.6885284756
0.2060427046,0.4526256085,0.7225395055,0.0222716434,0.2821483877,0.6232217085,0.4005831608,0.9234292114,0.9361958434
0.8424451165,0.8620766453,0.5109965596,0.5268756107,0.5112149816,0.4228177643,0.3292190526,0.0249821574,0.4074096854
0.4035561574,0.5375173599,0.1028937877,0.232280321,0.4884034763,0.3168534609,0.3259668993,0.1834213852,0.5484066426
0.0196976177,0.261305064,0.2988527133,0.5677048129,0.2815143615,0.4550787413,0.5978278101,0.4679055635,0.654656529
0.3069697132,0.7696854135,0.4981648861,0.0691248437,0.3241489721,0.2625342945,0.7448963979,0.6664248535,0.3004169429
0.738242731,0.3778213279,0.1548960169,0.272635076,0.9837185319,0.8727473363,0.3047243853,0.6814926646,0.5428665215
0.237211532,0.8048104069,0.0608465585,0.0147227191,0.664920368,0.0245486812,0.3560746955,0.5172707662,0.1484366402
0.5760741229,0.1042671753,0.6916979256,0.0866399196,0.8228273385,0.9642028976,0.019123377,0.7600886431,0.0405579074
0.0573102206,0.7965097257,0.6829355741,0.9932995015,0.6847454943,0.9125638225,0.2716554811,0.8653621646,0.078193194
0.4526169365,0.5315211962,0.8070933165,0.1576763857,0.6970541549,0.2867256918,0.617891304,0.072769871,0.2720187881
0.8214289192,0.2943698668,0.5744420418,0.6728466826,0.1395103629,0.8796833884,0.2396389307,0.6997924773,0.6265724851
0.0600257358,0.5342187106,0.4798241344,0.6348262692,0.2822968895,0.6342224944,0.3989494713,0.8980205317,0.8418153056
0.84135507,0.4713260902,0.7087085899,0.7438712597,0.6936409979,0.6248190752,0.9368031388,0.8959333308,0.7692158488
0.5816234166,0.4343524864,0.67929107,0.8831255648,0.8079015082,0.0179830603,0.0878471509,0.5391002488,0.533457105
0.8643735414,0.4974264388,0.2323774695,0.173375394,0.2120666865,0.3785501909,0.4848043914,0.2764798724,0.1297292085
0.9514349776,0.5261324055,0.4927990278,0.6569449254,0.8631986286,0.004583352,0.2451472047,0.5632381747,0.0509306814
0.7319179601,0.3647642648,0.6230037832,0.9317379661,0.7660592671,0.0145403459,0.2868904034,0.9473231814,0.0634850785
0.964738389,0.0657312067,0.9970562689,0.9337225747,0.5039295519,0.4144139008,0.5275514727,0.3747226167,0.7420883153
0.9416086879,0.3195025527,0.7188811172,0.9093367769,0.5745065433,0.8451722504,0.4713630571,0.0038692346,0.5464945973
0.7341607953,0.051130486,0.7843632151,0.8277846805,0.4851019778,0.5423443145,0.8930501097,0.9531223087,0.8549487495
0.9325839558,0.5819910315,0.5752404069,0.7174042943,0.6747828892,0.7525346268,0.8505359374,0.1400702468,0.3795976692
0.1361215485,0.1239148765,0.1823859906,0.7096371586,0.6448196301,0.5672637394,0.5167286906,0.9667346098,0.7052289585
0.9937729323,0.8873307353,0.8112692295,0.027482566,0.0043633645,0.9360433684,0.7519010929,0.0661136003,0.5952639622
0.9641176232,0.9620505972,0.8832529346,0.3369277371,0.858622832,0.7898165137,0.8651234279,0.3224556402,0.8399340864
0.9856358755,0.2972931352,0.5986051818,0.8937386402,0.8055949835,0.6177271535,0.0380924798,0.6082163805,0.990196255
0.3337778861,0.9488843214,0.2873156366,0.1250032086,0.7686807169,0.8249029049,0.9578754141,0.5025602567,0.201758123
0.7376995494,0.9454651694,0.3257765479,0.1722954544,0.9271825578,0.89944888,0.4832568397,0.1070663815,0.8914592203
0.4583305803,0.8918835879,0.5789417219,0.3437000888,0.3321195303,0.0223016085,0.2277873093,0.2170687292,0.7674952
0.5939976431,0.7679040127,0.5476256108,0.5969697852,0.8406586275,0.9148838667,0.5599157533,0.0549823192,0.3099820092
0.1064479069,0.7991271105,0.9020329986,0.0165638051,0.4813684372,0.3914617717,0.1123816895,0.9005496306,0.1493716741
0.0929505301,0.4329307021,0.0990079988,0.2268921998,0.2751144122,0.4285576865,0.7037451183,0.8197334595,0.3274662634
0.549906973,0.5511532275,0.3261254227,0.4751043303,0.8829601496,0.0827502378,0.1626132228,0.5653207491,0.1951176575
0.9408169216,0.4225882778,0.4580553982,0.5022298915,0.1799849055,0.5425800602,0.1040882247,0.0164698393,0.6837846872
0.5594961867,0.3636718353,0.0377693367,0.0195689155,0.8546470071,0.3039161784,0.1021570065,0.2073581358,0.7995545545
0.0297761441,0.4873504513,0.8765669824,0.046118693,0.9670917133,0.3842172949,0.7703289031,0.2795019152,0.9759145004
0.1778308486,0.9760516812,0.5269033888,0.2841398332,0.2794784256,0.6050325111,0.3561074741,0.4051476924,0.3583153428
0.8563581978,0.2005454518,0.5720761151,0.9953884094,0.0712391289,0.0563465869,0.9172884151,0.2748270368,0.7427993887
0.9660091908,0.8288718238,0.1934843017,0.3269257785,0.6967531906,0.5423096782,0.1753204875,0.798238327,0.7525629369
0.4222737821,0.8630111909,0.8851514161,0.2434492814,0.4462646691,0.3219782007,0.6712002684,0.2025380579,0.305441753
0.1746336592,0.335082869,0.3408439411,0.0017781761,0.0105187229,0.7146013298,0.7405133287,0.0482996649,0.4520287171
0.139543049,0.2204288084,0.6170607924,0.5166799626,0.4052282036,0.0444798633,0.0035817004,0.3647036669,0.0493190808
0.6551502876,0.0524275776,0.6791874454,0.4104355632,0.7092331692,0.8091077372,0.4070002323,0.5590775472,0.5496566398
0.701578605,0.120794012,0.3598880139,0.6894563232,0.1708741947,0.4490298992,0.7449400858,0.2568262098,0.3271558709
0.7861595242,0.0648601307,0.0718976408,0.7206724449,0.0079559784,0.6731955097,0.1634418007,0.8524553976,0.4842831588
0.9471054082,0.909684961,0.3394905922,0.930346247,0.8064400598,0.3011747354,0.7070036624,0.1074500026,0.3511189888
0.0389054862,0.0344857804,0.6418585076,0.644460429,0.661204095,0.3041865826,0.2620520398,0.2647236222,0.1176107381
0.9692550707,0.2417713308,0.4327830204,0.010315872,0.7843732543,0.8165089521,0.2185523827,0.3687303748,0.3574706421
0.4384218366,0.6028545648,0.5341241779,0.1983599984,0.0925190379,0.7014906502,0.2770632133,0.1628665514,0.6105205202
0.3598640459,0.27625849,0.0576754222,0.2532645261,0.4820056874,0.6268898817,0.2403575417,0.0109317973,0.6410369186
0.1643707424,0.543900307,0.8614136942,0.8250882833,0.7712836287,0.0765355472,0.0786462149,0.6761147717,0.9485441598
0.9540611915,0.6151585146,0.0575058532,0.4389056717,0.1825797183,0.6646372487,0.6204073401,0.2087922255,0.0439178904
0.9097499191,0.9404333828,0.3866498338,0.168416304,0.3626327072,0.7600250284,0.8500367987,0.5850801812,0.6752899182
0.3991899949,0.9331437601,0.4122338151,0.7109446831,0.0731115106,0.5339011105,0.0222556849,0.9435897223,0.5821262554
0.3388633316,0.5686008874,0.8209139458,0.0854413866,0.3893000425,0.0336840774,0.3719141122,0.2526012801,0.8575908958
0.6437481823,0.7793677156,0.2659089416,0.3413216479,0.8859924879,0.1668435212,0.2735823223,0.5858223429,0.0360420402
0.5723795251,0.642339421,0.4410904332,0.8265932268,0.8377379919,0.5334137508,0.3837789486,0.3653565538,0.8581515236
0.2233157423,0.8709605525,0.931569766,0.3142543961,0.9362273882,0.4218202396,0.1617967344,0.2721023699,0.9194290484
0.0755538265,0.0692314459,0.3679827503,0.5608120637,0.2759231816,0.5759122709,0.9554535116,0.3442021131,0.0627227884
0.850632868,0.1543346469,0.7564099224,0.5219621072,0.7183125396,0.1391951616,0.4912270643,0.1400584197,0.9330714555
0.6370625801,0.424634594,0.5963448428,0.3891288694,0.8407955836,0.1819204451,0.4165091044,0.6659895345,0.7976312744
0.3427228865,0.3443586729,0.3398859554,0.9405540565,0.2414086862,0.1553757,0.9603511584,0.0660576839,0.6454367666
0.8518631898,0.2144710741,0.2399639357,0.0960400957,0.7997707822,0.0060496132,0.6587170637,0.4216858367,0.0164866587
0.9258107531,0.1922078682,0.6453456611,0.0544006918,0.9900654575,0.9969956058,0.0681130942,0.575396494,0.1278871023
0.7881974999,0.262171648,0.8689172284,0.1185381075,0.8666629954,0.3459263607,0.0538842045,0.9709585954,0.9240000125
0.989373246,0.0057967126,0.7938169378,0.5921604661,0.9958539503,0.1053926738,0.5464348618,0.9914876006,0.0092897937
0.8449619974,0.3387269829,0.2977663921,0.8308822627,0.5677942641,0.3631534942,0.4336775523,0.2945453767,0.8550575403
0.3224973886,0.3158283806,0.8763577205,0.0137799291,0.4457955274,0.2878229043,0.5061592413,0.9989042957,0.4986721384
0.1414111496,0.4406089683,0.3429104863,0.42037199,0.4023308605,0.7069671773,0.2002638013,0.4896101824,0.7296528257
0.3277299847,0.471775007,0.2150316332,0.8751505115,0.2390641347,0.6703600278,0.8187249561,0.8661884093,0.5249116693
0.6925367222,0.2862179268,0.3488429093,0.7168572557,0.6875759582,0.5721164867,0.6419753532,0.7498361722,0.3667466997
0.7598434258,0.4128315484,0.7082117603,0.7391989494,0.5340046184,0.2201792819,0.3667646025,0.3164767749,0.6377753229
0.2564301759,0.4364842083,0.0064449324,0.7625987027,0.0366365539,0.8434321422,0.8928239157,0.8616060512,0.8082897889
0.5684551361,0.0859666008,0.9155996896,0.3311090101,0.5207662417,0.3390590958,0.4892148071,0.9373151797,0.1602847325
0.6333000506,0.5550857682,0.6870469847,0.8886522241,0.7909370468,0.2604081633,0.2889533557,0.4329522569,0.8604082977
0.5063489305,0.4030249158,0.3711255945,0.2722696022,0.1278403141,0.4956580002,0.7937821271,0.262833853,0.7523290482
0.6404950006,0.8229169548,0.0212094823,0.6590068061,0.8748854604,0.5230986974,0.81158617,0.4353479622,0.8913790749
0.753508552,0.5525372229,0.6729096419,0.5392380543,0.2461387909,0.9410314099,0.8415947137,0.9625907775,0.7153582834
0.0825600016,0.1410976709,0.5575436428,0.7695091127,0.874899985,0.9632905822,0.9456819084,0.1060848515,0.1776120344
0.2485903318,0.9896146934,0.2403736401,0.3995566724,0.0008237143,0.5064905817,0.4866738645,0.0364820077,0.3508600711
0.7625501072,0.495099582,0.9853596848,0.2105769073,0.280931636,0.3344360737,0.4306807374,0.4940955427,0.4504604943
0.3501273745,0.4002295635,0.8987832372,0.2008536065,0.8974083448,0.0994897827,0.294987754,0.8302140653,0.9393281487
0.1406477969,0.9699456717,0.1844786908,0.9821197556,0.8706576757,0.4058268701,0.8219133201,0.4037012737,0.0105496112
0.7985170877,0.7965517584,0.8039807021,0.7025081606,0.1860925318,0.8657757277,0.0829979354,0.9075203186,0.6221520598
0.1645107376,0.4032571325,0.4869281384,0.107497985,0.9611929846,0.0490111671,0.8045177353,0.9298357612,0.5541917663
0.6320464672,0.6275205954,0.9987321259,0.2710759945,0.7178060149,0.4920904962,0.3375585456,0.2216999121,0.8238748768
0.8333268438,0.5917616028,0.1757969605,0.2732878914,0.0453787136,0.5798264963,0.184831416,0.190530797,0.872254068
0.8422517912,0.2798120764,0.6864714802,0.429407086,0.3043064058,0.4289439595,0.0364801264,0.5319909989,0.9491712248
0.8760748145,0.1832909128,0.1648807812,0.6692433122,0.3858594855,0.5942758827,0.6316352708,0.4083880379,0.6075397106
0.9532183725,0.9123077276,0.2241546826,0.2223382734,0.76908957,0.4056947373,0.7348276232,0.0412436877,0.5185203732
0.1429150898,0.4102404281,0.1824633875,0.1720898033,0.464593471,0.8924500644,0.8933126098,0.2037627557,0.372652557
0.9682363351,0.077979733,0.810317785,0.4917525258,0.5965607229,0.7642605528,0.790693314,0.6683893553,0.832561617
0.0798854183,0.6445603676,0.8636443354,0.0535090123,0.9308130865,0.6371910905,0.8859379601,0.9875206104,0.0039567989
0.663668724,0.5482092788,0.2250030518,0.3070623614,0.6435603315,0.8669779496,0.0574185818,0.475202,0.2500779666
0.7007239112,0.4455978964,0.5373844802,0.1820873749,0.8249174505,0.9216071044,0.1136362765,0.8555903393,0.4347882429
0.2419291516,0.056685722,0.4177302716,0.7423397121,0.5967234313,0.5426915793,0.292865606,0.0346247756,0.3704638057
0.7151050358,0.6568910561,0.4511896025,0.0505126752,0.5166237161,0.8284874666,0.1905924657,0.2538739387,0.926428661
0.9834131342,0.5742293939,0.654719006,0.4615201189,0.074152984,0.2928284951,0.7524460654,0.6440055305,0.320632674
0.5115588869,0.073974241,0.4353352843,0.0949364218,0.3923323166,0.2505445192,0.3572063888,0.4734102734,0.8337235858
0.0690663827,0.2470123842,0.5109555207,0.1701297136,0.9006823984,0.8282614623,0.7515993745,0.6927957169,0.9668651631
0.2002947603,0.3409493479,0.0773273169,0.6619273759,0.102978036,0.6742319276,0.2774813955,0.3095817675,0.0545409839
0.4129022968,0.9666250092,0.7861066596,0.841203263,0.6510929877,0.2327514014,0.2830298566,0.1185369084,0.5689853462
0.2328567617,0.6362709661,0.5563980304,0.6279916784,0.6381910068,0.7077084403,0.5135278883,0.4084701319,0.9337737814
0.0910127421,0.7227308301,0.6710787644,0.8991470442,0.3040829869,0.2516617628,0.9385399201,0.1757504372,0.1887322972
0.0680789503,0.6382528404,0.4745710066,0.6187290747,0.9608778614,0.9695532587,0.667235329,0.0799047165,0.2372572285
0.3491648927,0.3012834897,0.5376914942,0.9278218616,0.3953557177,0.0822078269,0.9647259396,0.6161148336,0.663298076
0.6753320796,0.442157862,0.2312824645,0.7472096146,0.0570178232,0.7391766827,0.3914320853,0.1571494553,0.8684085687
0.8079855982,0.2425971148,0.8144001011,0.8718554159,0.5867140647,0.9330849291,0.036541827,0.3684591732,0.7970031409
0.963049815,0.4715238309,0.0725057414,0.71799037,0.2019478874,0.5968540697,0.3229722781,0.3147316587,0.0521181987
0.6239826586,0.9621025654,0.1913578869,0.2001352173,0.5720150883,0.0399709106,0.7521148475,0.7009060031,0.0012778221
0.4774346116,0.2878003765,0.5676861866,0.8652569181,0.3237080369,0.7745334632,0.8361924386,0.5073274635,0.1135793938
0.6643738535,0.7019405323,0.1572977009,0.4288201886,0.1259612031,0.3465945413,0.7209616795,0.0643250172,0.5386587388
0.0127722998,0.4459283156,0.3802760264,0.2069516464,0.8129387677,0.7471554717,0.8226226771,0.6257325197,0.0878272033
0.5919523947,0.0030372946,0.2102100227,0.3786318151,0.74080391,0.5429859473,0.5824209161,0.8294677564,0.4285880737
0.3833520624,0.7830435329,0.375293765,0.6011620485,0.1561237029,0.4189657194,0.6502689628,0.04929912,0.2927941959
0.2896807792,0.1552011108,0.0115831404,0.5993356563,0.4038592039,0.3995889795,0.9479228465,0.1618418216,0.8298970121
0.4386082473,0.5383703101,0.0552880196,0.5398440724,0.8183917743,0.3373298009,0.3930395679,0.3592320099,0.1582809514
0.1614364274,0.1544898523,0.8958489061,0.1565870692,0.7800788502,0.5875513784,0.73780043,0.3341468293,0.327777446
0.5175652213,0.6577637664,0.3288480968,0.5346001002,0.0974695419,0.7469173742,0.7462798052,0.2219673987,0.5241205774
0.5028488161,0.8707222131,0.9763364771,0.4858440494,0.388945624,0.9472623183,0.8340403938,0.8213039236,0.0706325942
0.9521183737,0.6560722992,0.9559344128,0.7724399019,0.0204086895,0.6503485576,0.7921435989,0.7058910301,0.9140963426
0.0383807467,0.1538276509,0.8299052026,0.8280121153,0.9112802311,0.5609425439,0.3998075044,0.1351314185,0.8866986535
0.6842272959,0.3156555118,0.7165913673,0.370101376,0.4270758799,0.3227175863,0.2494629761,0.9181927633,0.0626964187
0.223462505,0.8821379431,0.5106374035,0.158561856,0.82180775,0.1498305537,0.8772407561,0.6121841844,0.3612391034
0.8831228914,0.6955885105,0.9063817109,0.5568584541,0.8012976234,0.5865159417,0.0601609931,0.670808794,0.8404491309
0.471148581,0.699803985,0.5393196861,0.640106489,0.7470268772,0.6732097613,0.1582808506,0.0582261162,0.4568001241
0.8464842737,0.0061652786,0.6840394875,0.4085211419,0.4644249785,0.6468733759,0.1590755379,0.1949243473,0.8559211565
0.0425086445,0.3754223483,0.0310010635,0.2598171241,0.6770435094,0.5978421893,0.2766634999,0.1382648055,0.037910372
0.2740446546,0.5145490523,0.7345637446,0.0092734653,0.6339564291,0.2129532348,0.599314271,0.0918835008,0.7426652757
0.4521437734,0.9840803351,0.3667352556,0.7969673537,0.8264580905,0.8383808127,0.3449122128,0.3590382522,0.8304344744
0.6802634518,0.1878461055,0.2404923195,0.6326552448,0.015292526,0.0665919301,0.2388771717,0.2396922507,0.764143059
0.809967729,0.4301787608,0.6816818577,0.3520263,0.7836454741,0.9852744937,0.2431707247,0.4348064705,0.5300479946
0.831004984,0.205084506,0.4438312694,0.3024174457,0.1620707465,0.6189266241,0.5351583257,0.9391489387,0.4658113783
0.5235864015,0.1691536289,0.8230578101,0.157932217,0.6216516006,0.9625286553,0.7952451019,0.6788968064,0.2435276683
0.9801569614,0.7187267998,0.3434350363,0.5219028101,0.096470092,0.5577951092,0.6418267661,0.4329505069,0.7606290006
0.0376037459,0.7539791397,0.2652964303,0.2009778507,0.5222911723,0.3432876889,0.6667275203,0.1224535133,0.0698985348
0.9072611064,0.4894981845,0.5459228549,0.1749582456,0.9398330743,0.9331211448,0.497199781,0.1481753432,0.8220925191
0.0382330278,0.9353721805,0.5364447033,0.0216144854,0.0096912992,0.7926598028,0.1010329374,0.4588171281,0.0826087277
0.9870568062,0.9608964357,0.4262109303,0.5696332937,0.7061526214,0.7249694571,0.1898805648,0.4136443066,0.0816444706
0.7669893219,0.2744293669,0.9237761511,0.037059803,0.0013720558,0.7401454221,0.8327321773,0.1231946205,0.4577161325
0.1139860605,0.783517428,0.5524996382,0.0086991966,0.1708905774,0.3287764944,0.938235481,0.8325232137,0.2467635709
0.2962160462,0.1980004229,0.22159125,0.3421315772,0.9102966303,0.1921626006,0.4162907768,0.3849602423,0.5390068316
0.3763800745,0.2020024792,0.0169193095,0.904647111,0.8375117441,0.7856650003,0.5453913042,0.8356853137,0.2578826365
0.1856881729,0.6011765297,0.1732937512,0.684178361,0.8287383344,0.4238428373,0.0963472947,0.4926446097,0.7116171618
0.6684959384,0.5999305379,0.5259063777,0.2901323286,0.1952657995,0.3051352638,0.9073140516,0.5225283406,0.5032790899
0.7597311789,0.1001266073,0.1618365829,0.6551890792,0.0968732839,0.9594166232,0.1894740241,0.0477735433,0.2803911299
0.5977580443,0.3272439446,0.4548723269,0.698908254,0.42009524,0.9767192728,0.7371564212,0.8842250551,0.3619677119
0.6008250494,0.0020853484,0.7547882216,0.7656205015,0.2531811213,0.3157381809,0.8473057901,0.0933146849,0.7232735637
0.8754580035,0.7996153161,0.334749287,0.2976626847,0.8438584483,0.3331858122,0.4186278328,0.32812935,0.9913920746
0.9450634071,0.3038860068,0.3049794999,0.249393814,0.8017272197,0.7154968404,0.9370140799,0.6639522235,0.8576000074
0.2910874903,0.8036933881,0.0634532063,0.777264796,0.871898653,0.2980339865,0.1380690893,0.0209925952,0.6425150209
0.0675032481,0.4318700659,0.8467260485,0.2363871092,0.4719692427,0.1551182852,0.7071711638,0.5905936339,0.8823810371
0.1371524194,0.9320207254,0.6324527366,0.6140356602,0.9042382862,0.298579555,0.4619800698,0.2391802731,0.3308911324
0.4555165865,0.1980764063,0.265240991,0.4546450987,0.6358345321,0.8284299315,0.5751261418,0.2243826096,0.2938526755
0.5353489211,0.829238205,0.7663613164,0.2650812715,0.2046741762,0.1770129884,0.7443847654,0.3585089615,0.8394667893
0.4004462431,0.9097585077,0.8948993697,0.4381733227,0.2154714444,0.4231096085,0.3834579876,0.0412803749,0.0200954545
0.492109085,0.5477384846,0.3055971584,0.2666377472,0.8115859211,0.6323710205,0.7252196241,0.3215419289,0.2341163261
0.3450906968,0.3119257081,0.807507816,0.4959132818,0.1439982662,0.3647582675,0.1276550842,0.295012194,0.6841327443
0.1377675175,0.6881997364,0.4253660801,0.2863049784,0.3553414913,0.1508401926,0.3211478766,0.5232718869,0.5268196701
0.2075802796,0.6229304424,0.1823150108,0.1734083004,0.4703746235,0.7585294733,0.7666983691,0.8056975135,0.0257276299
0.6894059475,0.8962041824,0.618037578,0.463756342,0.7514497221,0.0462952547,0.7389993304,0.1207520089,0.5372965643
0.0105161257,0.8266422222,0.6412719302,0.8959726458,0.3771522413,0.8056622979,0.3175700572,0.5347673995,0.9812247355
0.4236786016,0.7013101638,0.2602511588,0.5390723783,0.9570550262,0.6016071634,0.4093390165,0.7265326288,0.2936742909
0.1365277576,0.5275329449,0.2988334212,0.9848398,0.7872365469,0.016867076,0.1781392284,0.6655586178,0.353647809
0.7265226005,0.3966293163,0.5383472834,0.843022506,0.3160248303,0.45443759,0.4019165495,0.0183212138,0.76158898
0.0417907429,0.3380681239,0.6291684536,0.3748190736,0.565083703,0.5247517969,0.238175879,0.2775521863,0.5559058513
0.4752108192,0.8906599064,0.435455315,0.1883384807,0.555128413,0.9281040316,0.4926756136,0.1284411936,0.7200058743
0.3302572186,0.5248303656,0.0247976228,0.0521002591,0.9623995863,0.800015297,0.9354685526,0.4406255384,0.9184594061
0.1298697041,0.4469788577,0.7353014869,0.3650240849,0.3867880316,0.1104129371,0.7994705266,0.5011349064,0.7250355175
0.8910613253,0.418629176,0.3262136609,0.2255426894,0.5201914043,0.325230408,0.8208387098,0.4558912627,0.2921377681
0.695264627,0.8256197257,0.6329705243,0.5785503371,0.4548864993,0.0090741166,0.2477063325,0.7605960111,0.3288037076
0.9117600869,0.8390415853,0.5753399206,0.289474709,0.4508619723,0.660248911,0.6172165486,0.736657215,0.3450301683
0.6956668184,0.0454199477,0.1085810254,0.4143281414,0.27126789,0.0327121008,0.0374072809,0.5926533369,0.417861793
0.0473536316,0.3633007705,0.9817915941,0.956998741,0.3410052974,0.523866219,0.8983371428,0.6972470658,0.3850679498
0.5748244044,0.0102495567,0.3275903894,0.1822903978,0.172513471,0.445629728,0.1092724665,0.783480302,0.2603081197
0.7855301239,0.9860219958,0.6335020699,0.3229072033,0.0392871019,0.9006068637,0.3376996059,0.7724400247,0.3355673775
0.9293562872,0.8953613804,0.9107302846,0.896036603,0.7167275532,0.8644200189,0.264005085,0.4045909049,0.4055920956
0.0255646005,0.6652632814,0.0361510043,0.1602540426,0.7524868064,0.8859803185,0.5657681341,0.8266214407,0.1431195687
0.217766762,0.2797835313,0.7138957456,0.2805215057,0.3695341002,0.7235464123,0.7714803098,0.5375107452,0.0959491846
0.5440901199,0.1933442696,0.4453458325,0.3414519324,0.3245242264,0.3598094548,0.5569445426,0.7394602126,0.0421511577
0.5258725772,0.6054202907,0.7973676727,0.1303516957,0.7111457551,0.2933899483,0.131687921,0.1040472081,0.2607464783
0.59867458,0.5831328474,0.7004042931,0.0526120912,0.9193135067,0.7718028575,0.7719628981,0.2479837313,0.8542919636
0.6492525451,0.5219519646,0.9137506101,0.2993364288,0.1216206753,0.4457744844,0.2099058742,0.8747728546,0.9872584858
