V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.9044311366,0.8572603471,0.7490636504,0.9416925914,0.2712215462,0.8444840573,0.4673890586,0.0619166871,0.7769566253,0.2678170539
0.8838300509,0.5209377164,0.3373721852,0.6541180317,0.2426118464,0.5451856891,0.5410320431,0.3000062946,0.744204937,0.8054445859
0.4042668438,0.6250672515,0.8315419909,0.9544442096,0.5723112086,0.0690947392,0.4198006506,0.1735169669,0.4982249979,0.6288831113
0.0640125372,0.8957879974,0.6087815533,0.5667100232,0.8507885356,0.5016818063,0.1971776325,0.1707552834,0.9722201335,0.7578202214
0.6526267619,0.8871447032,0.2308510398,0.0602937813,0.5500407731,0.0445857688,0.5168872194,0.8123294478,0.8796910306,0.1488974981
0.6780260776,0.1605573629,0.3145346865,0.5655755862,0.3506995437,0.5199787498,0.761185437,0.5125314698,0.8414607733,0.9943179479
0.1807295734,0.9650523658,0.2428846583,0.0458130674,0.4128078576,0.8500062956,0.4015953229,0.3732695784,0.1984470317,0.3544015689
0.9036239744,0.9919741903,0.9263415206,0.0765651483,0.4788264937,0.8997290186,0.0541446239,0.55500941,0.3394803207,0.9811103467
0.382701443,0.0348877839,0.8000485869,0.6769739967,0.8362657386,0.9727867409,0.4625272469,0.7671590177,0.4106483785,0.1892319336
0.489827022,0.6658806424,0.3439456248,0.7512351056,0.2903814421,0.3225044606,0.8689907822,0.7546048129,0.6647304853,0.8966976341
0.5059305828,0.0556819951,0.6925894334,0.3537853609,0.4916380174,0.4720165932,0.8539296819,0.6552503817,0.169883148,0.8641895633
0.0741515425,0.247258669,0.5071552296,0.3142597214,0.6380454155,0.2313124745,0.7458754135,0.5495730143,0.1285463078,0.9204653406
0.0753454159,0.2721547345,0.4152108869,0.6160266809,0.7281790569,0.0297544301,0.9783339621,0.0487795107,0.8787823501,0.8318502419
0.8817650741,0.3820808902,0.6946231062,0.6505244814,0.5855115366,0.9313450153,0.1520598568,0.5042832375,0.3622790703,0.9380308276
0.9689655798,0.522058195,0.1227646414,0.2466741248,0.934146208,0.3702307118,0.86055055,0.3507705443,0.433754219,0.13852275
0.6419842429,0.3160208489,0.405127987,0.360792679,0.5170427898,0.4181499637,0.6921016537,0.9111539037,0.9236774107,0.0136701229
0.4257236046,0.4713401496,0.4237689145,0.1632229763,0.1438721374,0.0049956916,0.8758416092,0.269818513,0.5176897789,0.7234174539
0.0902578682,0.8408621771,0.4418102871,0.0097710914,0.3468253368,0.6854938159,0.8451941579,0.4368228186,0.2151038786,0.0057596981
0.6198450981,0.9989736902,0.4704099423,0.6746211876,0.4234981094,0.5128605505,0.4404487398,0.6126221016,0.1917681601,0.4596077166
0.9614662498,0.8475401539,0.2432853107,0.7720792375,0.9314575929,0.2768120717,0.6909144151,0.3123950185,0.8744661249,0.9286120096
0.3296508018,0.087498944,0.6548661338,0.7400570454,0.6599264678,0.4395848231,0.1040430702,0.5194319573,0.4661722519,0.97409741
0.8713482036,0.530883231,0.9492015536,0.7584066032,0.1659796117,0.3015454344,0.4617699659,0.9886406951,0.2566741642,0.3026267835
0.8415379759,0.8664859734,0.4993608783,0.2351593629,0.9459865931,0.0479321764,0.6404305582,0.4255429325,0.4791028486,0.0921611642
0.2405596133,0.2472807707,0.389855237,0.3343746357,0.8449485968,0.3143230344,0.0583834604,0.3023817751,0.4949407636,0.0806766856
0.348864841,0.5781563434,0.2677461773,0.3515304576,0.6912354426,0.9627645148,0.065758161,0.1613955363,0.8628889858,0.1762270743
0.818852223,0.0115101964,0.7420858673,0.3140914876,0.1573350041,0.7064072131,0.4310873768,0.7075698413,0.6426284993,0.2129787905
0.0145104006,0.6937059914,0.3879291031,0.2801220927,0.8047951094,0.4111083769,0.2866084289,0.1227674035,0.1936391122,0.4299256797
0.6015898485,0.590414969,0.6978797298,0.9203249931,0.0127406977,0.4375139037,0.0071493979,0.2577963474,0.4426282372,0.4590933246
0.330513939,0.7748117025,0.6585705967,0.4930711815,0.4707957299,0.0330469157,0.8413067439,0.7700052925,0.9248492611,0.6627960987
0.5137959593,0.9272178393,0.6999149097,0.2126544686,0.6571562693,0.4270941473,0.2322824833,0.2651075497,0.4173453639,0.226053484
0.9437753442,0.0073698512,0.0789740132,0.9189096543,0.5574725855,0.5332149416,0.3873507408,0.4027851366,0.4149366987,0.9030502832
0.3960406845,0.7775033973,0.8002773249,0.6698367565,0.7099620071,0.5562641744,0.3363159441,0.5701170363,0.0852033924,0.59645792
0.528256648,0.875308966,0.8417819885,0.5327669131,0.7618912496,0.9073095645,0.7249668655,0.0951438542,0.1900288111,0.0691381367
0.0611638057,0.1019288118,0.4286906258,0.494950033,0.6820185243,0.9565363438,0.11352622,0.4650097904,0.134357726,0.2733885068
0.0866730337,0.6593739782,0.9825530865,0.7927611272,0.9102115189,0.2747173433,0.3325847629,0.5091518599,0.1416064317,0.6559226599
0.0216026213,0.8431383767,0.3294852278,0.7160649258,0.1277536857,0.5632015991,0.3990434702,0.4773933361,0.8343935113,0.6156005864
0.2329467,0.2257482032,0.9363528036,0.173013571,0.0572009662,0.3639016496,0.5064395298,0.8804983522,0.0117233295,0.2464290957
0.4357619029,0.0856023398,0.422761743,0.7439067201,0.9397076075,0.0162566483,0.0036689772,0.6960000636,0.5808175311,0.7889929262
0.0729834766,0.3679758494,0.3618021286,0.6696975173,0.0682690546,0.7917573273,0.672029577,0.6655696945,0.9650669119,0.1043965747
0.0674641696,0.073966936,0.5996038623,0.3461479265,0.3759156358,0.907302995,0.8250881983,0.7912835081,0.3119313556,0.9998166144
0.8468335904,0.6627718636,0.0400041486,0.6064944516,0.6549301303,0.4734486328,0.0170560933,0.450381374,0.7290042241,0.3961405763
0.1938383509,0.3860064549,0.3402953739,0.4744927124,0.9008902062,0.9416954229,0.1707411588,0.4137234737,0.9417316327,0.1783896359
0.7811136583,0.6669404646,0.3281036096,0.4141106252,0.5065192706,0.1472041134,0.9214155725,0.9959724406,0.9016496546,0.6675167421
0.2542189038,0.1365589884,0.5817723486,0.8174925293,0.1895955729,0.8907681163,0.7407028223,0.2907399561,0.0047875543,0.8438825035
0.1788719019,0.7341290715,0.600593728,0.6901229413,0.9796151251,0.61029538,0.2794762796,0.5166332098,0.6392896858,0.4363602924
0.3066895211,0.7089314833,0.1020761372,0.2898848881,0.4295693226,0.0112384255,0.3665567897,0.2150969356,0.7049936675,0.0427617494
0.9002708157,0.7215422567,0.1040506531,0.9874330808,0.7172559542,0.7147129944,0.9800022675,0.9475526554,0.0040188117,0.7946430785
0.255489121,0.2279932976,0.4632615722,0.4998838552,0.5760091115,0.3486554439,0.1549084056,0.9711156348,0.1894973782,0.0082602378
0.848101241,0.8076100191,0.7863269364,0.8512309482,0.7637929309,0.8806364862,0.9772395489,0.2280186762,0.8775989979,0.0499459992
0.2532754019,0.4680345613,0.3778206587,0.0415081964,0.0418771345,0.9540898264,0.6332415948,0.5818958213,0.9817270208,0.6073712464
0.422886183,0.03133687,0.8388887141,0.7028519013,0.6500758969,0.9400021022,0.2795957068,0.1500829547,0.3521476556,0.2141207955
0.1133217893,0.0738387245,0.2699060359,0.9762494604,0.018025405,0.5589707473,0.8608887962,0.869134312,0.6685047762,0.5289178535
0.3773172684,0.261321415,0.3052388239,0.0841926518,0.6209851806,0.2571742253,0.1142751928,0.5125151349,0.1434644458,0.1044384241
0.7733816011,0.9464256063,0.1376120099,0.7055635005,0.1728533334,0.6613083817,0.5404502579,0.2245483422,0.6315862648,0.8735089209
0.4444604153,0.2058051431,0.3789139984,0.7475933884,0.5207314659,0.8422181017,0.141716633,0.1304850131,0.8021308018,0.240248973
0.5658001576,0.7114414473,0.0473449766,0.186536968,0.0494942151,0.7230821794,0.0163381302,0.9376912545,0.0805015857,0.7145592095
0.7236735609,0.81160979,0.1959024773,0.5351161426,0.68440104,0.6769278999,0.7298162272,0.1060677706,0.9375439861,0.3309420596
0.3400447192,0.1659739576,0.5174728974,0.3985855177,0.8327567019,0.5204098648,0.8966404381,0.8812450077,0.7175367435,0.3242624556
0.0080791044,0.3087108643,0.6137276988,0.8302352433,0.5739858535,0.5157310048,0.8922301573,0.4930344031,0.546374575,0.9993558989
0.6188390926,0.013173287,0.0043746314,0.1234835947,0.0505096887,0.5195409204,0.9899631646,0.0590450265,0.3859093206,0.3818203607
0.60023299,0.5322625411,0.5014891038,0.6552638195,0.4327237799,0.3088947814,0.1082565852,0.9105194469,0.6106446933,0.9500987607
0.2138396397,0.2219621376,0.2840992101,0.3761497829,0.4713458819,0.9368988359,0.864249151,0.1186620186,0.3130037645,0.7868628092
0.8626415934,0.2778732788,0.1241963587,0.9438955251,0.6631582486,0.8982358903,0.5144350401,0.7983534955,0.6689446429,0.3734337019
0.5198668148,0.5617248411,0.5443400613,0.1504130417,0.1527505419,0.9445568495,0.6743456956,0.3106171787,0.6779518484,0.3546897951
0.022343331,0.8365720196,0.3040787338,0.7037037797,0.397826212,0.4232101382,0.9770813286,0.05408465,0.8219613258,0.6838553704
0.5896648814,0.6298145412,0.2034733333,0.0109408787,0.3988670409,0.4392157337,0.3260086738,0.4617426815,0.5682575256,0.6738021972
0.9368367416,0.5029526195,0.8480917343,0.3311368865,0.8298946659,0.1475681793,0.4214684304,0.7017163828,0.4902927496,0.641638794
0.988605218,0.644953426,0.440010078,0.7516265544,0.3805333464,0.2802612828,0.8837570569,0.4915262698,0.126066088,0.7181008798
0.5021761809,0.6875425959,0.0107861219,0.7792952347,0.7837189198,0.6267045848,0.1308011967,0.3061323548,0.1211467031,0.5364470673
0.8694204944,0.4044787411,0.9036835872,0.4458243994,0.3713517454,0.6278704489,0.7234903739,0.3973207218,0.3921997771,0.0356496018
0.0293863129,0.8820933916,0.0824556267,0.6218878052,0.6458785841,0.8621787096,0.6714592692,0.7650883677,0.4923025642,0.9255704158
0.1010106076,0.3014839529,0.647922864,0.7755033383,0.7621779717,0.8250002,0.5572548474,0.6995969054,0.9875458463,0.5187316223
0.8468631709,0.1671420722,0.6994935884,0.9398784733,0.9953351323,0.8641791493,0.4823466998,0.0547397097,0.9163585226,0.8652838804
0.8992978144,0.6971036792,0.2219552537,0.522113495,0.1528647812,0.8026734218,0.4545749968,0.8620686126,0.9735573544,0.0433829096
0.7297830391,0.2884054678,0.1926797351,0.7985544214,0.8946565003,0.9763195086,0.577675747,0.2939935031,0.5052153873,0.7750572383
0.4277268529,0.2229546576,0.5784831163,0.890017652,0.0545509192,0.5566975833,0.448465663,0.7966848242,0.8806330869,0.859078249
0.6030047557,0.0207054124,0.2625135924,0.2569628155,0.1203741075,0.6652441947,0.0517388755,0.5726332483,0.9656334266,0.5065702677
0.9443801399,0.7489921574,0.3493972928,0.8362749086,0.4134040689,0.2872859354,0.9007109106,0.1346261855,0.149863404,0.0113491784
0.0845658223,0.6863770112,0.0252839068,0.7798581987,0.5684029462,0.8966809465,0.2994769115,0.1928966369,0.7561441525,0.3632329837
0.2706399544,0.2009713391,0.765791005,0.7034445968,0.0959533253,0.1096515376,0.8735148222,0.1326982838,0.9344792166,0.6291049854
0.3473505513,0.2603723037,0.9259367478,0.7533418352,0.3230590837,0.5876702149,0.1306409088,0.8766717284,0.0635857577,0.6779059723
0.3208716586,0.7734278946,0.1712345707,0.3821594007,0.8362849432,0.9161640999,0.1696287384,0.2157319433,0.7707516616,0.536233908
0.5059201829,0.3706823757,0.4693265348,0.3042720745,0.6090512788,0.1531904601,0.1077266035,0.1243314943,0.358755501,0.7620391606
0.7457159213,0.2664997152,0.4430006193,0.2855195603,0.5603123305,0.4915746464,0.3255786218,0.3711405867,0.695363011,0.4435453992
0.0642852038,0.5719149751,0.3498179473,0.5774997247,0.4056825878,0.0456462537,0.0185122993,0.3106093667,0.7351777027,0.376085815
0.3522300904,0.4249258277,0.8511878224,0.0195464306,0.0972819068,0.8857839035,0.9045566197,0.9777578793,0.3272189586,0.6978414231
0.4480786934,0.4095088583,0.497952041,0.1695504498,0.18247841,0.0255953525,0.5652656504,0.7684181025,0.3105470878,0.0614429836
0.1421170721,0.5546367939,0.8529809585,0.3050765828,0.3001610804,0.7933654599,0.3765001397,0.888672791,0.7085156359,0.4904516591
0.1136104451,0.4320481631,0.5493264711,0.9640563838,0.0027874536,0.8802497433,0.0771695436,0.7198755294,0.2137998976,0.3714720579
0.1993032324,0.7302501616,0.5812517544,0.730273077,0.2931260783,0.4729791353,0.3619993865,0.42242204,0.1400872816,0.2558427085
0.9166788522,0.9952769312,0.3478763055,0.420082805,0.8833522946,0.5517875331,0.4098022638,0.7718938272,0.4716160735,0.9715531005
0.8001968253,0.6131503184,0.3173268605,0.2694806261,0.4355920439,0.2043237232,0.6969126218,0.1496462028,0.7307533179,0.8868958161
0.6456000332,0.0860893677,0.500375164,0.9743331815,0.6835599837,0.660885466,0.3864089181,0.0936591688,0.1120558085,0.551256811
0.3147251059,0.4200608081,0.8409113521,0.2803204732,0.8478687329,0.2228367785,0.2099385022,0.5035776685,0.2788887215,0.2953084516
0.4057162744,0.3001042707,0.0805908476,0.9593022491,0.4015419984,0.1800517666,0.3172888509,0.4193272067,0.741842398,0.3505342063
0.6652252395,0.1070168009,0.1496485898,0.798522007,0.0426691191,0.6195652937,0.779878227,0.4360674387,0.7949794461,0.1729974051
0.8012657033,0.5446717828,0.5874442123,0.1149018973,0.2547271913,0.265735579,0.3189972211,0.5878352018,0.1039143263,0.4492797574
0.2267124334,0.0260284226,0.4738861222,0.3508620113,0.7861863337,0.4471656361,0.1308369013,0.2184808606,0.7949628935,0.6330094002
0.0723157807,0.7693989503,0.7915298361,0.866783537,0.8242611384,0.0335148466,0.1109082908,0.2259713206,0.4974199357,0.8022848037
0.7921860244,0.6281169232,0.5501652306,0.0350260863,0.7981194425,0.480912162,0.2506786145,0.4105217522,0.5937173122,0.5138626881
0.6708732978,0.4145208518,0.0802757614,0.9239409571,0.1115133413,0.7821796746,0.8484436139,0.5235070419,0.2919730465,0.8690937606
0.489919917,0.3635186967,0.4842063503,0.770180051,0.7150832524,0.953910952,0.5054386454,0.3895095855,0.6175772345,0.8238150992
0.0180661876,0.6956693868,0.7237663551,0.5299593441,0.3575868316,0.2790422973,0.2261187832,0.7931666491,0.1378606437,0.846161521
0.3919565808,0.7812193043,0.5619204452,0.548664948,0.9481530644,0.2561949666,0.9739972092,0.1312901091,0.8082952206,0.6932583814
0.5744395817,0.7201400022,0.6904238276,0.2745275591,0.578795962,0.3323063634,0.562295306,0.7102605659,0.1338680731,0.8135832443
0.393299998,0.829031785,0.6834787538,0.796458035,0.211679335,0.691841244,0.1934124096,0.3784233753,0.8486002518,0.3567783856
0.7977366683,0.9738494596,0.2006607749,0.8016168803,0.7322947523,0.0426533725,0.6404795572,0.5268946728,0.2199601464,0.7555229696
0.9236187348,0.6912479671,0.7513896232,0.2738192696,0.6773406847,0.7137515317,0.9884725397,0.0213458536,0.4290947833,0.5848704425
0.6566509509,0.4944492567,0.4243922841,0.8878746249,0.1235624212,0.0677564365,0.3394174175,0.4724657275,0.6266146332,0.5553959177
0.2052135759,0.1839600478,0.3132006447,0.4147470691,0.3262600366,0.5386470803,0.0819772573,0.1148603566,0.4389631366,0.9784289841
0.5660060197,0.5093962718,0.1040758353,0.8410907725,0.3314558181,0.8409732222,0.6704494334,0.9967244372,0.7342875097,0.6395417955
0.7767423773,0.7676710035,0.6615828818,0.7695778897,0.1521080127,0.621146109,0.0022278088,0.4861635559,0.867318098,0.8129698343
0.2679628958,0.6352304216,0.1118079864,0.0644713084,0.8037646138,0.2612616047,0.7262431169,0.7855871599,0.1339961882,0.8470442863
0.8203937551,0.1365086096,0.2877007269,0.5976991463,0.2938399639,0.4917973715,0.5088448336,0.9883533355,0.9059815006,0.8572537478
0.8467308995,0.0325839322,0.9170811849,0.4464839781,0.2961845286,0.2984271445,0.9917500974,0.9307297114,0.5843775424,0.3289201541
0.2929442171,0.6726737593,0.1049786371,0.9935550895,0.378680412,0.2923947298,0.0101681235,0.7933139913,0.5807000941,0.8068413548
0.1931992155,0.7804348322,0.9964509518,0.842001274,0.2747193093,0.5615396868,0.103128474,0.9232410642,0.8651029838,0.7773741849
0.4558610304,0.8956342989,0.1701432101,0.6598512381,0.2158453285,0.9076620515,0.5833455671,0.578155122,0.2270449589,0.06736656
0.6142328933,0.3678970835,0.8672302726,0.1273082269,0.6023124419,0.1097711395,0.1460796313,0.0624167975,0.4605869516,0.5573432841
0.7457803972,0.3014946319,0.0422463531,0.8751245735,0.9760645216,0.1192165706,0.0710585602,0.0868333888,0.8820412143,0.3756402032
0.3811009394,0.4643907661,0.4683525434,0.6966860197,0.1097742557,0.4002225341,0.8872090678,0.5343576998,0.3116164992,0.5115205913
0.7072501243,0.4519176476,0.4104864658,0.3299621802,0.6964509874,0.2784993288,0.9419646936,0.2763754923,0.0967481413,0.1678218676
0.2491017682,0.9824619112,0.3139523882,0.8976941472,0.9760118828,0.5355795701,0.4955003571,0.3224054545,0.365030603,0.1937049511
0.5041538943,0.7594511961,0.6492446733,0.5292892836,0.3455097356,0.0928984692,0.4046327588,0.0169587433,0.3527257696,0.4599523114
0.833631319,0.340989291,0.7427191657,0.5844925691,0.8347552614,0.1759357147,0.1006376839,0.834859774,0.9595530843,0.1009687905
0.8655798538,0.7340808494,0.8096911178,0.9691186605,0.8285065056,0.1302118017,0.5299641755,0.9063472727,0.8893675071,0.5152637411
0.276070673,0.2721281662,0.7796293311,0.7203953427,0.941804331,0.2304046191,0.0189637919,0.1094047083,0.3082052455,0.6807705292
0.309938926,0.9879717268,0.4908788516,0.4761985885,0.0659198421,0.8410204034,0.2317658935,0.1218051515,0.7267280414,0.8511313247
0.1406499594,0.6053470003,0.4142642526,0.3147435687,0.4651456948,0.7580926733,0.5800942099,0.0974887942,0.1329343137,0.4146283134
0.8079699918,0.6361484018,0.0656335342,0.2052349735,0.2123068862,0.6592032074,0.9128216486,0.9415219468,0.4528331219,0.7462939462
0.9197380259,0.8759448021,0.3665576186,0.4223465347,0.1573341438,0.0046519591,0.4066466063,0.3052894343,0.7817645988,0.4402110348
0.3008494135,0.7203153318,0.3445725502,0.4791494135,0.5382634848,0.8849004328,0.399915888,0.4631500931,0.0281707568,0.5638518496
0.594278231,0.8858096404,0.9808082199,0.8077056166,0.0014985076,0.1991464638,0.6327535817,0.8171909328,0.9174014973,0.796193595
0.7010650819,0.6015768859,0.1157330044,0.1480625262,0.3802773575,0.570582076,0.9826950817,0.3759558976,0.7177996589,0.3870560869
0.9001415293,0.0757819444,0.3160109746,0.4305961491,0.0917754946,0.1867816732,0.5803404457,0.3302795121,0.1065389647,0.6914813339
0.9992119868,0.6327117323,0.6486989884,0.1396207795,0.5122715507,0.6614390265,0.0779577212,0.9956199066,0.1170662742,0.0650151095
0.6066805383,0.6941027446,0.395239559,0.0696988173,0.6327986517,0.1750009791,0.5028684633,0.9937693968,0.7962127437,0.1309781515
0.8812025904,0.4462369266,0.9246466532,0.8011094497,0.1213536735,0.3933782515,0.3298978452,0.581548847,0.3832755957,0.4120014205
0.5745577395,0.2115858297,0.9681856553,0.0890507444,0.3941535,0.5353375571,0.1838024689,0.3100608659,0.2133383802,0.2987256635
0.1722068214,0.0780648938,0.0051466522,0.9803716445,0.0782020881,0.6295610056,0.1530847005,0.8720976834,0.2358557142,0.9249674617
0.5439700226,0.6802440041,0.7937689747,0.7200576442,0.5215049577,0.8145164785,0.4906747954,0.690559186,0.3065960626,0.9512085996
0.5789949887,0.5278359004,0.0089238242,0.3028233787,0.0190763613,0.867555958,0.9323649886,0.8671790631,0.7021802112,0.6081562159
0.8124440522,0.415284185,0.9075755365,0.4912107778,0.1356803114,0.2839177724,0.4048740347,0.0408967913,0.4910279945,0.1863908705
0.1218531274,0.4167428399,0.8773010755,0.3716835403,0.615746587,0.2998710072,0.5879754238,0.9075285776,0.1233173364,0.0835091397
0.85057395,0.7854600439,0.4093846756,0.7536522029,0.6643096637,0.4781289536,0.704651658,0.251786557,0.0329972256,0.3717877213
0.9972986938,0.5233127631,0.3583018319,0.118737695,0.0779542562,0.1102696366,0.0084351304,0.5561941988,0.1048515248,0.7160519217
0.6055890399,0.9236431126,0.8079600669,0.4961880532,0.5830427874,0.1155578007,0.5945503814,0.2480655964,0.5393197665,0.3769650413
0.5444540179,0.572384197,0.3306172939,0.8853867613,0.407666035,0.0923097972,0.7621603,0.7605998428,0.6934782888,0.9528623102
0.6034853596,0.6509563108,0.5338329684,0.1428186595,0.2792554672,0.1037599698,0.2620105513,0.5804583167,0.9403092803,0.3876753896
0.7429951292,0.7440470629,0.6654673077,0.838630328,0.570045623,0.4940332405,0.9468247944,0.727592529,0.7697530705,0.6859287601
0.2153398832,0.7456145333,0.593656312,0.0639440648,0.1951556092,0.8838191836,0.2154413033,0.575856135,0.6532454153,0.1713895656
0.9149714347,0.2861129898,0.1227076859,0.7796245629,0.3280225543,0.9437744268,0.3291564202,0.9945908494,0.6428305143,0.5034240682
0.0529083305,0.9032171038,0.1202925257,0.4171062014,0.0550587489,0.5837484875,0.3272934866,0.2129976125,0.6606060183,0.5120747115
0.2955773948,0.6201446077,0.0045225334,0.1772998057,0.8753085104,0.5165184769,0.2105109543,0.2975513684,0.3555511273,0.6288646688
0.6281686309,0.9953324224,0.9721999294,0.341471632,0.7153202735,0.4055652653,0.5401112654,0.1508533123,0.3457171107,0.3511335696
0.8765094311,0.871744205,0.0424056062,0.0343493856,0.790344246,0.4734317721,0.36671376,0.336618376,0.7680459497,0.5180974989
0.6669572862,0.8422405196,0.2558814858,0.6191230218,0.2106670737,0.1336577784,0.4431404411,0.8930803807,0.8663477271,0.7006322977
0.857800632,0.7911374406,0.2235951042,0.6724065789,0.173321811,0.4063413155,0.0787052708,0.0694609005,0.4118445842,0.5807984131
0.8352828068,0.5820730168,0.0216594597,0.5679165944,0.5765875662,0.2985499857,0.6751960549,0.7458718291,0.7361083713,0.0292939513
0.7511444755,0.1339591413,0.4106312902,0.5356240794,0.4528562855,0.9227124401,0.7293748506,0.7564463464,0.2941240156,0.8933563558
0.1348942772,0.3315794605,0.1933064635,0.1622029603,0.1897997272,0.6110217583,0.9058231423,0.6332322063,0.9130513042,0.5574785389
0.1587207865,0.6834177957,0.7628337094,0.9518545181,0.7792933325,0.3594075658,0.0964428207,0.2047057939,0.808848439,0.7372369985
0.8640929507,0.0325099728,0.7713514655,0.5006468343,0.3175466773,0.6759834886,0.5579941131,0.5352360734,0.8996880187,0.7609046784
0.2903564258,0.8204239509,0.1906324374,0.3947943621,0.8980310231,0.8245176305,0.6501607492,0.3521687447,0.3860723481,0.0211886172
0.612380588,0.2830578603,0.1167600448,0.115193991,0.9800413393,0.2580187689,0.4811868102,0.3199415118,0.7050327964,0.5238493031
0.2628250553,0.7997396688,0.8419776668,0.2908853353,0.5591768299,0.9124406218,0.3230188659,0.401695454,0.2582342846,0.1843100078
0.7213160377,0.1700193183,0.1523504632,0.9541425479,0.0633268766,0.4527484367,0.0251373856,0.4823159748,0.2694641228,0.0877860584
0.1702434202,0.9220684564,0.7202989892,0.2122861252,0.7285980529,0.4774614573,0.9210230336,0.1006252945,0.0538667298,0.852416175
0.3055039607,0.5265766715,0.2306086777,0.5248154255,0.5082857499,0.8406104529,0.902151305,0.4407384128,0.5440857422,0.0796861781
0.1753110252,0.8345110859,0.5661378233,0.67785073,0.2901440961,0.8795793257,0.8906901591,0.9200940495,0.2196006267,0.3154663234
0.9329811607,0.1655614742,0.0933800112,0.8957207322,0.3372595778,0.5798459675,0.9324730628,0.0754762203,0.1798221008,0.3939594713
0.6472550554,0.9796529517,0.4402563404,0.2486061947,0.3876361374,0.6288326711,0.884749244,0.1222893142,0.3424047322,0.3525254836
0.1689907012,0.966233819,0.1770907647,0.1170249165,0.6597800048,0.5326172928,0.2452437419,0.6520796516,0.1725987894,0.6171133397
0.2922688723,0.1253766539,0.7466067406,0.977131417,0.9432888418,0.0566534561,0.2476803232,0.2987327487,0.0589630797,0.6856281415
0.6994873469,0.9129940118,0.8581522754,0.1639143887,0.3531990952,0.0308813192,0.1439590033,0.9586289478,0.4206298343,0.0566361223
0.1774991557,0.3427473966,0.6067099117,0.887972512,0.1280156651,0.0961976761,0.718733195,0.3451554789,0.955488066,0.4975892443
0.6925875614,0.9761802554,0.169400749,0.7752036145,0.4849986371,0.2603807894,0.5540712343,0.9889634922,0.2513407867,0.0755253574
0.4119101707,0.163729527,0.2258522317,0.6663205989,0.7896309805,0.42321982,0.6078182517,0.3641135897,0.5629202111,0.7241372569
0.7699234786,0.495813282,0.4696212015,0.4091585262,0.6710820422,0.2661329003,0.8467617363,0.2193462783,0.5460119378,0.1661857332
0.7705315992,0.2342544864,0.7899398138,0.9064782725,0.092179771,0.5349352187,0.0373454038,0.3131182443,0.1441598714,0.5808914274
0.1704371222,0.6074427115,0.61392222,0.2130034983,0.6497631089,0.2604904801,0.4769447767,0.2353440044,0.5371003572,0.7212037623
0.9511653124,0.2040974835,0.2138010554,0.4015466832,0.7076066416,0.1787554878,0.9326838825,0.450526892,0.7958410773,0.1584710551
0.630330483,0.1646055283,0.914826836,0.2751088769,0.6387612426,0.5983009217,0.6848836988,0.9725614612,0.9545978114,0.9814077786
0.7439743341,0.9847790701,0.5319195394,0.1424047085,0.6044385347,0.0253619426,0.0254703464,0.8086830329,0.0259203403,0.1974389071
0.361152896,0.5130180861,0.8442063816,0.9637891911,0.5860251084,0.1609137834,0.2561417473,0.2097405584,0.3462075212,0.7249032599
0.7117962192,0.0870109263,0.2369052065,0.9890726334,0.5763211497,0.0281207105,0.3993676712,0.1970870269,0.9739344053,0.8435942833
0.9780746086,0.054933008,0.0804327538,0.9280742332,0.5357291067,0.1167089101,0.6038998447,0.5596076264,0.8421095167,0.5741376022
0.3084502793,0.0855262761,0.5413811058,0.8568272728,0.8097788584,0.0943515003,0.5990849012,0.5706126161,0.0118514411,0.4384078912
0.9341136927,0.8546624591,0.1729830797,0.8724731514,0.3632770798,0.0012767143,0.9495687981,0.9015868045,0.3866919212,0.0885575423
0.1538136301,0.8275130871,0.3102210714,0.0098639848,0.1706224422,0.6093631773,0.8045824179,0.2436563661,0.5549994814,0.1011420991
0.0049365798,0.5487735721,0.694669896,0.4461458039,0.2031350324,0.2521403376,0.7908227625,0.2294380225,0.7345521867,0.7259529345
0.4940678235,0.8751180575,0.7041780001,0.0356360427,0.3774582047,0.7287068088,0.4763600549,0.6294614656,0.7781777256,0.6960758232
0.6261110001,0.4727670192,0.4390585262,0.6892103013,0.048729717,0.6551574643,0.8000241374,0.0627956719,0.7555085332,0.19797827
0.3620352913,0.336642572,0.8978308588,0.8948398808,0.6518771388,0.4317284019,0.8424942314,0.8398094391,0.8922439618,0.6065356056
0.0311204689,0.117717237,0.802034813,0.8687338666,0.030114227,0.8127077429,0.0029440457,0.8625366294,0.7349054602,0.4344888271
0.072417398,0.4102795187,0.1315372966,0.8396421764,0.7560536214,0.1072627685,0.7326281487,0.3496075734,0.0329523114,0.0888981137
0.1704373504,0.7221744724,0.6269056899,0.4856089535,0.0136159048,0.8836894189,0.3906669405,0.0460805928,0.0813440245,0.3036862537
0.4100424005,0.3786136569,0.2522809922,0.1247819492,0.6191910547,0.4782442413,0.1585947454,0.3644170738,0.962330465,0.9521124319
0.867891741,0.687231062,0.6053246823,0.3778812401,0.9810153679,0.3529886813,0.680815554,0.0244204514,0.4689725288,0.1243905826
0.9927739094,0.2128501902,0.6384246356,0.1046510674,0.9234323839,0.5631816657,0.5795682662,0.0919346365,0.6335192614,0.6727406546
0.7482250961,0.8948433201,0.0464716728,0.3019306196,0.4070189444,0.7605672134,0.7853722272,0.4500106708,0.7286223217,0.5251301571
0.6587387077,0.6550137037,0.7297531315,0.8333983978,0.7017790629,0.3777562683,0.3401948928,0.90059398,0.5038883509,0.558081344
